4.88,-36.939,0.129
4.904,-36.903,0.129
4.928,-36.858,0.129
4.952,-36.804,0.129
4.975,-36.745,0.129
4.999,-36.679,0.129
5.023,-36.627,0.129
5.118,-36.711,0.129
5.142,-36.636,0.129
5.166,-36.57,0.129
5.19,-36.504,0.129
5.214,-36.439,0.129
5.238,-36.388,0.129
5.261,-36.355,0.141
5.285,-36.338,0
5.309,-36.286,0
5.333,-36.235,0
5.357,-36.225,0
5.381,-36.332,0
5.405,-36.449,0
5.429,-36.477,0
5.453,-36.436,0
5.477,-36.356,0
5.501,-36.284,0
5.525,-36.256,0
5.548,-36.247,0
5.572,-36.222,0
5.596,-36.185,0
5.62,-36.129,0
5.644,-36.052,0
5.668,-35.994,0
5.692,-35.963,0
5.716,-35.952,0
5.74,-35.955,0
5.764,-35.937,0
5.788,-35.908,0
5.812,-35.863,0
5.836,-35.824,0
5.859,-35.8,0
5.883,-35.797,0
5.907,-35.808,0
5.931,-35.809,0
5.955,-37.286,0
5.979,-38.025,0
6.003,-38.56,0
6.099,-39.817,0
6.123,-40.911,0
6.146,-41.739,0
6.17,-42.212,0
6.194,-42.421,0
6.218,-43.573,0
6.242,-44.215,0
6.266,-44.592,0
6.29,-44.842,0.035
6.314,-45.006,0
6.338,-45.392,0
6.362,-45.987,0
6.386,-46.599,0
6.41,-47.067,0
6.434,-47.296,0
6.457,-47.299,0
6.481,-47.652,0
6.505,-47.297,0
6.529,-47.075,0
6.553,-46.61,0
6.577,-46.039,0
6.601,-46.011,0
6.625,-46.468,0
6.649,-47.036,0
6.673,-47.402,0
6.697,-47.487,0
6.721,-47.358,0
6.744,-48.036,0
6.768,-48.391,0
6.792,-48.482,0
6.816,-48.037,0
6.84,-47.335,0
6.864,-47.22,0
6.888,-47.584,0
6.912,-48.094,0
6.936,-48.421,0
6.96,-48.453,0
6.984,-48.258,0
7.008,-47.939,0
7.102,-47.801,0
7.126,-47.244,0
7.15,-46.645,0
7.174,-46.043,0
7.198,-45.465,0
7.222,-44.895,0
7.246,-44.325,0
7.27,-43.786,0
7.294,-43.29,0
7.318,-42.829,0
7.341,-42.382,0
7.365,-41.971,0
7.389,-41.586,0
7.413,-41.201,0
7.437,-40.836,0
7.461,-40.496,0
7.485,-40.177,0
7.509,-39.866,0
7.533,-39.564,0
7.557,-39.283,0
7.581,-39.016,0
7.605,-38.771,0
7.628,-38.547,0
7.652,-38.338,0
7.676,-38.141,0
7.7,-37.949,0
7.724,-37.757,0
7.748,-37.582,0
7.772,-37.402,0
7.796,-37.24,0
7.82,-39.052,0
7.844,-40.054,0
7.868,-40.8,0
7.892,-41.233,0
7.916,-41.568,0
7.939,-41.879,0
7.963,-41.85,0
7.987,-41.657,0
8.011,-41.611,0
8.107,-41.592,0
8.131,-41.162,0
8.155,-40.962,0
8.179,-41.248,0
8.203,-41.902,0
8.226,-42.737,0
8.25,-43.406,0
8.274,-43.793,0
8.298,-43.92,0
8.322,-43.855,0
8.346,-43.665,0
8.37,-43.398,0
8.394,-43.086,0
8.418,-42.751,0
